"paper_id","paper_code","paper_title","paper_subject_id","paper_date_of_submission","paper_presentation_path","paper_contact_author_id","paper_isclose","paper_hashtag","paper_dor","paper_dirty",
"849","849","ytrewd","15","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"850","850","Neural Network Controlled AVR Based Low Cost Autonomous Vehicle Using MBP","15","2015-01-16 00:00:00","","6608","0","","0000-00-00 00:00:00","0",
"851","851","rtyefdfd","15","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"852","852","Optimization of Dairy Cattle Feed by Nonlinear","15","2015-01-16 00:00:00","","5997","0","","0000-00-00 00:00:00","0",
"853","853","A Novel Computer Assisted Approach for Diagnosis of Skin Disease","15","2015-01-16 00:00:00","","6007","0","","0000-00-00 00:00:00","0",
"854","854","dertgfdsfdss","15","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"855","855","Acquisition & Processing of EMG signal for hand prosthesis","15","2015-01-16 00:00:00","","5781","0","","0000-00-00 00:00:00","0",
"856","856","EEG Based Classification of Imagined Vowel Sounds","15","2015-01-16 00:00:00","","6550","0","","0000-00-00 00:00:00","0",
"857","857","awsert","15","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"858","858","Design & Development of Low-Cost EOG Acquisition Circuit for BCI Application","15","2015-01-16 00:00:00","","5941","0","","0000-00-00 00:00:00","0",
"859","859","nhgtygtr","15","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"860","860","Computation of Cattle Feed Mix by using Penalty Function: Goal Programming","15","2015-01-16 00:00:00","","5997","0","","0000-00-00 00:00:00","0",
"861","861","Object Detection in Dynamic Background for Visual Surveillance Applications","15","2015-01-16 00:00:00","","6543","0","","0000-00-00 00:00:00","0",
"862","862","saewrrfarfr","15","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"863","863","DESIGN AND DEVELOPMENT OF A LOW COST ELECTRONIC HAND GLOVE FOR DEAF AND BLINDS","15","2015-01-16 00:00:00","","5981","0","","0000-00-00 00:00:00","0",
"864","864","OBSTACLE AVOIDANCE USING ULTRASONIC SENSOR FOR BLIND AID","15","2015-01-16 00:00:00","","5981","0","","0000-00-00 00:00:00","0",
"865","865","asfasggvxzvzx","15","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"866","866","Onset Detection in Arterial Blood Pressure pulses using Empirical Wavelet Transform","15","2015-01-16 00:00:00","","5987","0","","0000-00-00 00:00:00","0",
"867","867","sdsfdtewtwet","15","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"868","868","A hybrid ACO-PSO Technique for Path Planning","15","2015-01-16 00:00:00","","6538","0","","0000-00-00 00:00:00","0",
"869","869","Estimation and Suppression of Gaussian Noise in MRI using Non Local Means Filtering Approach","15","2015-01-16 00:00:00","","5091","0","","0000-00-00 00:00:00","0",
"870","870","safasfrewtwet","15","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"871","871","Automatic solar Lighting System and Voltage analysis with NI myRIO and NI LabVIEW","15","2015-01-16 00:00:00","","3152","0","","0000-00-00 00:00:00","0",
"872","872","dssterhdhdfh","15","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"873","873","sdadadsafsfsf","15","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"874","874","Test case generation using optimization techniques: Cockoo Search and Firely algorithm","15","2015-01-16 00:00:00","","6536","0","","0000-00-00 00:00:00","0",
"875","875","Rotation invariant detection of Benign and Malignant masses using PHT","15","2015-01-16 00:00:00","","3152","0","","0000-00-00 00:00:00","0",
"876","876","cc","3","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"877","877","Improving Software Quality Based On   Relationship Among The Change Proneness And Object Oriented Metrics","11","2015-01-16 00:00:00","","6190","0","","0000-00-00 00:00:00","0",
"878","878","dewrtffd","11","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"879","879","A Survey on Big Data: Exploring New Dimensions","11","2015-01-16 00:00:00","","6197","0","","0000-00-00 00:00:00","0",
"880","880","dertg","11","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"881","881","A comparative study of various text mining techniques","11","2015-01-16 00:00:00","","6191","0","","0000-00-00 00:00:00","0",
"882","882","swerfdrdfdsg","11","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"883","883","Ranking of Software Reliability Growth Models Using Bacterial Foraging Optimization Algorithm","11","2015-01-16 00:00:00","","6193","0","","0000-00-00 00:00:00","0",
"884","884","adsfsagsarweq","11","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"885","885","Optimizing Intermediate COCOMO Model using BAT Algorithm","11","2015-01-16 00:00:00","","6199","0","","0000-00-00 00:00:00","0",
"886","886","Analysis and Ranking of Software Engineering Metrics","11","2015-01-16 00:00:00","","6203","0","","0000-00-00 00:00:00","0",
"887","887","adsdaererfdsf","11","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"888","888","Ranking of Software Cost Estimation Model Using Bacterial Foraging Optimization Algorithm","11","2015-01-16 00:00:00","","6209","0","","0000-00-00 00:00:00","0",
"889","889","sdfsdffsfsgsgfgv","11","2015-01-16 00:00:00","","1289","0","","0000-00-00 00:00:00","0",
"890","890","A Statistical View of Software Reliability and Modeling","11","2015-01-16 00:00:00","","6208","0","","0000-00-00 00:00:00","0",
"891","891","Applications of Artificial Bee Colony Optimization Technique: Survey","11","2015-01-16 00:00:00","","6208","0","","0000-00-00 00:00:00","0",
"892","892","Relevance Feedback versus Web Search Document Clustering","1","2015-01-16 00:00:00","","6470","0","","0000-00-00 00:00:00","0",
"893","893","test jan 16","1","2015-01-16 00:00:00","","2","0","","0000-00-00 00:00:00","0",
"894","894","Integrated Solar Power Plant in Data Center","6","2015-01-19 00:00:00","","6641","0","","0000-00-00 00:00:00","0",
"895","895","Analyzing Data Mining Techniques for Wireless Sensor Network Protocols","10","2015-01-19 00:00:00","","6235","0","","0000-00-00 00:00:00","0",
"896","896","Modified Leaky Least Mean Square (MLLMS) Algorithm For Channel Estimation In QPSK MIMO-OFDM System","13","2015-01-19 00:00:00","","6655","0","","0000-00-00 00:00:00","0",
"897","897","Reconfigurable Microstrip Patch â Slot Antenna with improved Gain","13","2015-01-19 00:00:00","","6656","0","","0000-00-00 00:00:00","0",
"898","898","W-CDMA MIMO-BLAST System using LDPC Codes","13","2015-01-19 00:00:00","","6657","0","","0000-00-00 00:00:00","0",
"899","899","LOW POWER-AREA DESIGN OF 1BIT FULL ADDER","13","2015-01-19 00:00:00","","6658","0","","0000-00-00 00:00:00","0",
"900","900","ScalabledigitalCMOSComparatorUsingaParallelPrefixTree","13","2015-01-19 00:00:00","","6659","0","","0000-00-00 00:00:00","0",
"901","901","Power estimation of Modified Booth Recoder for Efficient Add-Multiply Operator","13","2015-01-19 00:00:00","","6660","0","","0000-00-00 00:00:00","0",
"902","902","Run TimeReconfigurable Modified Vedic Multiplier for High Speed Multimedia Applications","13","2015-01-19 00:00:00","","6661","0","","0000-00-00 00:00:00","0",
"903","903","ASIC IMPLEMENTATION OF ONLINE CLOCK SKEW SCHEME BASED ASYNCHRONOUS WAVE-PIPELINED CIRCUITS USING A NOVEL PATH-MIRRORING TECHNIQUE","13","2015-01-19 00:00:00","","6662","0","","0000-00-00 00:00:00","0",
"904","904","TRANSITION LEVEL ENERGY  CONSUMPTION  OF NOC (Network-On-Chip)USING DATA ENCODING TECHNIQUES","13","2015-01-19 00:00:00","","1834","0","","0000-00-00 00:00:00","0",
"905","905","Analysis of Punjabi Tonemes","1","2015-01-19 00:00:00","","5754","0","","0000-00-00 00:00:00","0",
"906","906","Analysis of Thermal Stress in Fiber-Matrix Composite Structure using ABAQUS","15","2015-01-20 00:00:00","","6546","0","","0000-00-00 00:00:00","0",
